"FIELD_DBNAME";"FIELD_NAME";"FIELD_TYPE";"LEFT";"TOP";"RIGHT";"BOTTOM";"NUMBER";"USE_DEFAULTS";"LANGUAGE";"TEXT_TYPE";"MARKING_TYPE";"MARKING_BOX_NUMBER";"EXPORTED";"ONE_LINE_FIELD";"USER_PATTERN";"CASE_MODE";"IDENTIFY_VALUE";"ERROR_LEVEL";"STANDARD_PATTERN";"CLEAN_IMAGE";"ALLOW_SPACES";"LOCALY_ADJUST";"VERIFICATION_LEVEL";"VERIFICATION_FRAGMENT";"GROUP_VERIFICATION_MODE";"BARCODETYPE";"INPUT_MASK";"PREDEFINED_FIELD_TYPE";"BOX_ID";"PARENT_RADIOGROUP_BOX_ID";"CUSTOM_DATA"
"q_06_4";"q_06_4";"FT_TEXT";"1438";"1348";"1624";"1427";"72";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"235";"-1";"0"
"q_06_5";"q_06_5";"FT_TEXT";"1693";"1349";"1880";"1427";"73";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"234";"-1";"0"
"q_06_6";"q_06_6";"FT_TEXT";"1949";"1348";"2138";"1428";"74";"0";"Русский\Число\Положительное целое (только цифры)";"TT_STR_NORMAL";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"240";"-1";"0"
"q_06_7";"q_06_7";"FT_TEXT";"2195";"1350";"2382";"1431";"75";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"246";"-1";"0"
"q_06_8";"q_06_8";"FT_TEXT";"2436";"1348";"2623";"1426";"76";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"794";"-1";"0"
"q_06_9";"q_06_9";"FT_TEXT";"2707";"1344";"2894";"1422";"77";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"795";"-1";"0"
"aud_07";"aud_07";"FT_TEXT";"106";"1452";"366";"1537";"78";"0";"Русский\Аудитория";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"595";"-1";"0"
"q_07_0";"q_07_0";"FT_TEXT";"407";"1450";"592";"1532";"79";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"243";"-1";"0"
"q_07_1";"q_07_1";"FT_TEXT";"660";"1451";"846";"1529";"80";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"244";"-1";"0"
"q_07_2";"q_07_2";"FT_TEXT";"922";"1452";"1107";"1530";"81";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"245";"-1";"0"
"q_07_3";"q_07_3";"FT_TEXT";"1186";"1450";"1370";"1528";"82";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"242";"-1";"0"
"q_07_4";"q_07_4";"FT_TEXT";"1435";"1451";"1621";"1532";"83";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"241";"-1";"0"
"q_07_5";"q_07_5";"FT_TEXT";"1693";"1450";"1883";"1529";"84";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"247";"-1";"0"
"q_07_6";"q_07_6";"FT_TEXT";"1953";"1448";"2142";"1529";"85";"0";"Русский\Число\Положительное целое (только цифры)";"TT_STR_NORMAL";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"250";"-1";"0"
"q_07_7";"q_07_7";"FT_TEXT";"2195";"1455";"2380";"1533";"86";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"251";"-1";"0"
"q_07_8";"q_07_8";"FT_TEXT";"2429";"1451";"2623";"1529";"87";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"796";"-1";"0"
"q_07_9";"q_07_9";"FT_TEXT";"2710";"1455";"2892";"1533";"88";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"797";"-1";"0"
"aud_08";"aud_08";"FT_TEXT";"105";"1557";"366";"1638";"89";"0";"Русский\Аудитория";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"596";"-1";"0"
"q_08_0";"q_08_0";"FT_TEXT";"413";"1556";"598";"1633";"90";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"252";"-1";"0"
"q_08_1";"q_08_1";"FT_TEXT";"667";"1559";"850";"1636";"91";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"253";"-1";"0"
"q_08_2";"q_08_2";"FT_TEXT";"925";"1557";"1109";"1634";"92";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"249";"-1";"0"
"q_08_3";"q_08_3";"FT_TEXT";"1184";"1560";"1367";"1634";"93";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"248";"-1";"0"
"q_08_4";"q_08_4";"FT_TEXT";"1437";"1555";"1622";"1633";"94";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"254";"-1";"0"
"q_08_5";"q_08_5";"FT_TEXT";"1691";"1556";"1883";"1634";"95";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"257";"-1";"0"
"q_08_6";"q_08_6";"FT_TEXT";"1956";"1559";"2145";"1639";"96";"0";"Русский\Число\Положительное целое (только цифры)";"TT_STR_NORMAL";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"258";"-1";"0"
"q_08_7";"q_08_7";"FT_TEXT";"2193";"1561";"2379";"1639";"97";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"259";"-1";"0"
"q_08_8";"q_08_8";"FT_TEXT";"2429";"1557";"2623";"1635";"98";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"798";"-1";"0"
"q_08_9";"q_08_9";"FT_TEXT";"2704";"1554";"2898";"1638";"99";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"799";"-1";"0"
"aud_09";"aud_09";"FT_TEXT";"104";"1662";"366";"1745";"100";"0";"Русский\Аудитория";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"597";"-1";"0"
"q_09_0";"q_09_0";"FT_TEXT";"404";"1666";"594";"1742";"101";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"260";"-1";"0"
"q_09_1";"q_09_1";"FT_TEXT";"670";"1662";"854";"1739";"102";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"256";"-1";"0"
"q_09_2";"q_09_2";"FT_TEXT";"923";"1664";"1109";"1742";"103";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"255";"-1";"0"
"q_09_3";"q_09_3";"FT_TEXT";"1184";"1663";"1368";"1739";"104";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"261";"-1";"0"
"q_09_4";"q_09_4";"FT_TEXT";"1440";"1662";"1625";"1741";"105";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"264";"-1";"0"
"q_09_5";"q_09_5";"FT_TEXT";"1693";"1662";"1885";"1739";"106";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"265";"-1";"0"
"q_09_6";"q_09_6";"FT_TEXT";"1956";"1662";"2143";"1742";"107";"0";"Русский\Число\Положительное целое (только цифры)";"TT_STR_NORMAL";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"266";"-1";"0"
"q_09_7";"q_09_7";"FT_TEXT";"2196";"1666";"2382";"1743";"108";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"267";"-1";"0"
"q_09_8";"q_09_8";"FT_TEXT";"2432";"1664";"2626";"1742";"109";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"800";"-1";"0"
"q_09_9";"q_09_9";"FT_TEXT";"2702";"1660";"2898";"1743";"110";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"801";"-1";"0"
"aud_10";"aud_10";"FT_TEXT";"104";"1766";"364";"1847";"111";"0";"Русский\Аудитория";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"598";"-1";"0"
"q_10_0";"q_10_0";"FT_TEXT";"409";"1766";"594";"1841";"112";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"263";"-1";"0"
"q_10_1";"q_10_1";"FT_TEXT";"666";"1766";"850";"1843";"113";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"262";"-1";"0"
"q_10_2";"q_10_2";"FT_TEXT";"925";"1768";"1109";"1845";"114";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"268";"-1";"0"
"q_10_3";"q_10_3";"FT_TEXT";"1182";"1765";"1366";"1842";"115";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"271";"-1";"0"
"q_10_4";"q_10_4";"FT_TEXT";"1440";"1765";"1626";"1844";"116";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"272";"-1";"0"
"q_10_5";"q_10_5";"FT_TEXT";"1688";"1767";"1880";"1845";"117";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"273";"-1";"0"
"q_10_6";"q_10_6";"FT_TEXT";"1953";"1767";"2138";"1847";"118";"0";"Русский\Число\Положительное целое (только цифры)";"TT_STR_NORMAL";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"274";"-1";"0"
"q_10_7";"q_10_7";"FT_TEXT";"2193";"1770";"2380";"1847";"119";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"270";"-1";"0"
"q_10_8";"q_10_8";"FT_TEXT";"2432";"1769";"2622";"1845";"120";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"802";"-1";"0"
"q_10_9";"q_10_9";"FT_TEXT";"2703";"1767";"2896";"1844";"121";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"803";"-1";"0"
"Регистрационный код";"Регистрационный код";"FT_TEXT";"1735";"2268";"2378";"2391";"122";"0";"Русский\Число\Положительное целое (только цифры)";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ERRORS_ONLY";"VF_WORD";"1";"";"";"";"806";"-1";"0"
"Field115";"Страница";"FT_TEXT";"2938";"2277";"3101";"2388";"123";"0";"Русский\Число\Положительное целое (только цифры)";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"599";"-1";"0"
"Field116";"Всего страниц";"FT_TEXT";"3165";"2281";"3323";"2388";"124";"0";"Русский\Число\Положительное целое (только цифры)";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"600";"-1";"0"
"Barcode";"Barcode";"FT_BARCODE";"2783";"150";"3366";"338";"125";"-1";"";"";"";"-1";"0";"-1";"";"";"2160000000016";"";"-1";"-1";"-1";"-1";"";"";"-1";"B_EAN13";"";"";"601";"-1";"0"
"Номер_изображения";"Номер_изображения";"FT_PREDEFINED";"1860";"20";"1920";"70";"126";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_PAGE_NUMBER";"602";"-1";"0"
"IDCode";"IDCode";"FT_TEXT";"2416";"2284";"2856";"2402";"127";"0";"Русский\Число\Положительное целое (только цифры)";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"0";"1";"0";"VL_ERRORS_ONLY";"VF_WORD";"1";"";"";"";"807";"-1";"0"
"Заменено_ИК";"Заменено_ИК";"FT_TEXT";"3223";"441";"3419";"530";"128";"0";"Русский\Число\ЧастьI";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"872";"-1";"0"
"";"";"FT_TEXTANCHOR";"120";"245";"2196";"279";"-1";"1";"Russian";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"1";"0";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1146";"645";"1152";"1966";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"888";"645";"894";"1966";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"2174";"645";"2180";"1966";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1402";"645";"1408";"1966";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1660";"645";"1666";"1966";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"632";"645";"638";"1966";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"2946";"599";"2952";"1966";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"2400";"645";"2406";"1966";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1918";"599";"1924";"1966";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"374";"599";"380";"1966";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"92";"599";"98";"1860";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"2664";"645";"2670";"1966";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"92";"1332";"3416";"1338";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"92";"913";"3416";"919";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"92";"1542";"3416";"1548";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"92";"1438";"3416";"1444";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"92";"1228";"3414";"1234";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"92";"1124";"3416";"1128";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"92";"1018";"3416";"1024";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"92";"807";"3416";"813";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"92";"1648";"3416";"1654";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"92";"769";"3416";"775";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"374";"643";"2950";"649";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"92";"593";"3414";"599";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"374";"1962";"3416";"1968";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"92";"1856";"3416";"1862";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"92";"1752";"3414";"1758";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"1186";"439";"1458";"527";"-1";"1";"Russian";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"1";"0";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"594";"437";"960";"529";"-1";"1";"Russian";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"1";"0";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
