"FIELD_DBNAME";"FIELD_NAME";"FIELD_TYPE";"LEFT";"TOP";"RIGHT";"BOTTOM";"NUMBER";"USE_DEFAULTS";"LANGUAGE";"TEXT_TYPE";"MARKING_TYPE";"MARKING_BOX_NUMBER";"EXPORTED";"ONE_LINE_FIELD";"USER_PATTERN";"CASE_MODE";"IDENTIFY_VALUE";"ERROR_LEVEL";"STANDARD_PATTERN";"CLEAN_IMAGE";"ALLOW_SPACES";"LOCALY_ADJUST";"VERIFICATION_LEVEL";"VERIFICATION_FRAGMENT";"GROUP_VERIFICATION_MODE";"BARCODETYPE";"INPUT_MASK";"PREDEFINED_FIELD_TYPE";"BOX_ID";"PARENT_RADIOGROUP_BOX_ID";"CUSTOM_DATA"
"Время_входа_часы_10";"Время_входа_часы_10";"FT_TEXT";"2044";"1613";"2171";"1693";"75";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"154";"-1";"0"
"Время_входа_минуты_10";"Время_входа_минуты_10";"FT_TEXT";"2215";"1615";"2342";"1693";"76";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"155";"-1";"0"
"Время_входа_10";"Время_входа_10";"FT_PREDEFINED";"2354";"1633";"2373";"1672";"77";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"156";"-1";"0"
"Бланк_регистрации_11";"Бланк_регистрации_11";"FT_TEXT";"864";"1720";"1642";"1802";"78";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"158";"-1";"0"
"Время_выхода_часы_11";"Время_выхода_часы_11";"FT_TEXT";"1681";"1721";"1808";"1801";"79";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"159";"-1";"0"
"Время_выхода_минуты_11";"Время_выхода_минуты_11";"FT_TEXT";"1846";"1722";"1973";"1800";"80";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"160";"-1";"0"
"Время_выхода_11";"Время_выхода_11";"FT_PREDEFINED";"2010";"1746";"2029";"1785";"81";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"161";"-1";"0"
"Время_входа_часы_11";"Время_входа_часы_11";"FT_TEXT";"2040";"1721";"2167";"1801";"82";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"162";"-1";"0"
"Время_входа_минуты_11";"Время_входа_минуты_11";"FT_TEXT";"2211";"1723";"2338";"1801";"83";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"163";"-1";"0"
"Время_входа_11";"Время_входа_11";"FT_PREDEFINED";"2350";"1741";"2369";"1780";"84";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"164";"-1";"0"
"Бланк_регистрации_12";"Бланк_регистрации_12";"FT_TEXT";"864";"1830";"1642";"1912";"85";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"166";"-1";"0"
"Время_выхода_часы_12";"Время_выхода_часы_12";"FT_TEXT";"1681";"1831";"1808";"1911";"86";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"167";"-1";"0"
"Время_выхода_минуты_12";"Время_выхода_минуты_12";"FT_TEXT";"1846";"1832";"1973";"1910";"87";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"168";"-1";"0"
"Время_выхода_12";"Время_выхода_12";"FT_PREDEFINED";"2010";"1856";"2029";"1895";"88";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"169";"-1";"0"
"Время_входа_часы_12";"Время_входа_часы_12";"FT_TEXT";"2040";"1831";"2167";"1911";"89";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"170";"-1";"0"
"Время_входа_минуты_12";"Время_входа_минуты_12";"FT_TEXT";"2213";"1827";"2340";"1905";"90";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"171";"-1";"0"
"Время_входа_12";"Время_входа_12";"FT_PREDEFINED";"2350";"1851";"2369";"1890";"91";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"172";"-1";"0"
"Бланк_регистрации_13";"Бланк_регистрации_13";"FT_TEXT";"866";"1933";"1644";"2015";"92";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"175";"-1";"0"
"Время_выхода_часы_13";"Время_выхода_часы_13";"FT_TEXT";"1683";"1934";"1810";"2014";"93";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"176";"-1";"0"
"Время_выхода_минуты_13";"Время_выхода_минуты_13";"FT_TEXT";"1848";"1935";"1975";"2013";"94";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"177";"-1";"0"
"Время_выхода_13";"Время_выхода_13";"FT_PREDEFINED";"2012";"1959";"2031";"1998";"95";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"178";"-1";"0"
"Время_входа_часы_13";"Время_входа_часы_13";"FT_TEXT";"2042";"1934";"2169";"2014";"96";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"179";"-1";"0"
"Время_входа_минуты_13";"Время_входа_минуты_13";"FT_TEXT";"2211";"1936";"2338";"2014";"97";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"180";"-1";"0"
"Время_входа_13";"Время_входа_13";"FT_PREDEFINED";"2352";"1954";"2371";"1993";"98";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"181";"-1";"0"
"Бланк_регистрации_14";"Бланк_регистрации_14";"FT_TEXT";"866";"2039";"1644";"2121";"99";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"183";"-1";"0"
"Время_выхода_часы_14";"Время_выхода_часы_14";"FT_TEXT";"1683";"2040";"1810";"2120";"100";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"184";"-1";"0"
"Время_выхода_минуты_14";"Время_выхода_минуты_14";"FT_TEXT";"1848";"2041";"1975";"2119";"101";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"185";"-1";"0"
"Время_выхода_14";"Время_выхода_14";"FT_PREDEFINED";"2012";"2065";"2031";"2104";"102";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"186";"-1";"0"
"Время_входа_часы_14";"Время_входа_часы_14";"FT_TEXT";"2042";"2040";"2169";"2120";"103";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"187";"-1";"0"
"Время_входа_минуты_14";"Время_входа_минуты_14";"FT_TEXT";"2211";"2042";"2338";"2120";"104";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"188";"-1";"0"
"Время_входа_14";"Время_входа_14";"FT_PREDEFINED";"2352";"2060";"2371";"2099";"105";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"189";"-1";"0"
"Бланк_регистрации_15";"Бланк_регистрации_15";"FT_TEXT";"864";"2145";"1642";"2227";"106";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"191";"-1";"0"
"Время_выхода_часы_15";"Время_выхода_часы_15";"FT_TEXT";"1681";"2146";"1808";"2226";"107";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"192";"-1";"0"
"Время_выхода_минуты_15";"Время_выхода_минуты_15";"FT_TEXT";"1846";"2147";"1973";"2225";"108";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"193";"-1";"0"
"Время_выхода_15";"Время_выхода_15";"FT_PREDEFINED";"2010";"2171";"2029";"2210";"109";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"194";"-1";"0"
"Время_входа_часы_15";"Время_входа_часы_15";"FT_TEXT";"2040";"2146";"2167";"2226";"110";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"195";"-1";"0"
"Время_входа_минуты_15";"Время_входа_минуты_15";"FT_TEXT";"2209";"2148";"2336";"2226";"111";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"196";"-1";"0"
"Время_входа_15";"Время_входа_15";"FT_PREDEFINED";"2350";"2166";"2369";"2205";"112";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"197";"-1";"0"
"Бланк_регистрации_16";"Бланк_регистрации_16";"FT_TEXT";"866";"2253";"1644";"2335";"113";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"199";"-1";"0"
"Время_выхода_часы_16";"Время_выхода_часы_16";"FT_TEXT";"1683";"2254";"1810";"2334";"114";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"200";"-1";"0"
"Время_выхода_минуты_16";"Время_выхода_минуты_16";"FT_TEXT";"1848";"2255";"1975";"2333";"115";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"201";"-1";"0"
"Время_выхода_16";"Время_выхода_16";"FT_PREDEFINED";"2012";"2279";"2031";"2318";"116";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"202";"-1";"0"
"Время_входа_часы_16";"Время_входа_часы_16";"FT_TEXT";"2042";"2254";"2169";"2334";"117";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"203";"-1";"0"
"Время_входа_минуты_16";"Время_входа_минуты_16";"FT_TEXT";"2211";"2256";"2338";"2334";"118";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"204";"-1";"0"
"Время_входа_16";"Время_входа_16";"FT_PREDEFINED";"2352";"2274";"2371";"2313";"119";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"205";"-1";"0"
"Бланк_регистрации_17";"Бланк_регистрации_17";"FT_TEXT";"864";"2359";"1642";"2441";"120";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"207";"-1";"0"
"Время_выхода_часы_17";"Время_выхода_часы_17";"FT_TEXT";"1681";"2360";"1808";"2440";"121";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"208";"-1";"0"
"Время_выхода_минуты_17";"Время_выхода_минуты_17";"FT_TEXT";"1846";"2361";"1973";"2439";"122";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"209";"-1";"0"
"Время_выхода_17";"Время_выхода_17";"FT_PREDEFINED";"2010";"2385";"2029";"2424";"123";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"210";"-1";"0"
"Время_входа_часы_17";"Время_входа_часы_17";"FT_TEXT";"2040";"2360";"2167";"2440";"124";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"211";"-1";"0"
"Время_входа_минуты_17";"Время_входа_минуты_17";"FT_TEXT";"2209";"2362";"2336";"2440";"125";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"212";"-1";"0"
"Время_входа_17";"Время_входа_17";"FT_PREDEFINED";"2350";"2380";"2369";"2419";"126";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"213";"-1";"0"
"Бланк_регистрации_18";"Бланк_регистрации_18";"FT_TEXT";"866";"2466";"1642";"2548";"127";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"216";"-1";"0"
"Время_выхода_часы_18";"Время_выхода_часы_18";"FT_TEXT";"1679";"2467";"1810";"2547";"128";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"217";"-1";"0"
"Время_выхода_минуты_18";"Время_выхода_минуты_18";"FT_TEXT";"1848";"2468";"1975";"2546";"129";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"218";"-1";"0"
"Время_выхода_18";"Время_выхода_18";"FT_PREDEFINED";"2008";"2492";"2027";"2531";"130";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"219";"-1";"0"
"Время_входа_часы_18";"Время_входа_часы_18";"FT_TEXT";"2044";"2465";"2171";"2545";"131";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"220";"-1";"0"
"Время_входа_минуты_18";"Время_входа_минуты_18";"FT_TEXT";"2211";"2469";"2338";"2547";"132";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"221";"-1";"0"
"Время_входа_18";"Время_входа_18";"FT_PREDEFINED";"2348";"2487";"2367";"2526";"133";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"222";"-1";"0"
"Бланк_регистрации_19";"Бланк_регистрации_19";"FT_TEXT";"866";"2572";"1642";"2654";"134";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"224";"-1";"0"
"Время_выхода_часы_19";"Время_выхода_часы_19";"FT_TEXT";"1679";"2574";"1810";"2652";"135";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"225";"-1";"0"
"Время_выхода_минуты_19";"Время_выхода_минуты_19";"FT_TEXT";"1848";"2571";"1975";"2652";"136";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"226";"-1";"0"
"Время_выхода_19";"Время_выхода_19";"FT_PREDEFINED";"2008";"2595";"2027";"2634";"137";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"227";"-1";"0"
"Время_входа_часы_19";"Время_входа_часы_19";"FT_TEXT";"2044";"2574";"2171";"2654";"138";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"228";"-1";"0"
"Время_входа_минуты_19";"Время_входа_минуты_19";"FT_TEXT";"2211";"2572";"2338";"2652";"139";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"229";"-1";"0"
"Время_входа_19";"Время_входа_19";"FT_PREDEFINED";"2348";"2590";"2367";"2629";"140";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"230";"-1";"0"
"Бланк_регистрации_20";"Бланк_регистрации_20";"FT_TEXT";"866";"2678";"1642";"2760";"141";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"232";"-1";"0"
"Время_выхода_часы_20";"Время_выхода_часы_20";"FT_TEXT";"1679";"2678";"1810";"2758";"142";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"233";"-1";"0"
"Время_выхода_минуты_20";"Время_выхода_минуты_20";"FT_TEXT";"1848";"2680";"1975";"2758";"143";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"234";"-1";"0"
"Время_выхода_20";"Время_выхода_20";"FT_PREDEFINED";"2008";"2699";"2027";"2738";"144";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"235";"-1";"0"
"Время_входа_часы_20";"Время_входа_часы_20";"FT_TEXT";"2044";"2678";"2171";"2758";"145";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"236";"-1";"0"
"Время_входа_минуты_20";"Время_входа_минуты_20";"FT_TEXT";"2211";"2678";"2338";"2756";"146";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"0";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"237";"-1";"0"
"Время_входа_20";"Время_входа_20";"FT_PREDEFINED";"2348";"2694";"2367";"2733";"147";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"238";"-1";"0"
"Регистрационный код";"Регистрационный код";"FT_TEXT";"1576";"3314";"2186";"3412";"148";"0";"Русский\Число\Положительное целое (только цифры)";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WORD";"1";"";"";"";"240";"-1";"0"
"Номер_изображения";"Номер_изображения";"FT_PREDEFINED";"894";"90";"994";"126";"149";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_PAGE_NUMBER";"241";"-1";"0"
"Barcode";"Barcode";"FT_BARCODE";"244";"3260";"762";"3420";"150";"-1";"";"";"";"-1";"0";"-1";"";"";"2160000000030";"";"-1";"-1";"-1";"-1";"";"";"-1";"B_EAN13";"";"";"242";"-1";"0"
"";"";"FT_TEXTANCHOR";"427";"408";"2058";"444";"-1";"1";"Russian";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"94";"76";"144";"126";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"2338";"78";"2388";"126";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"94";"3366";"144";"3414";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
