"FIELD_DBNAME";"FIELD_NAME";"FIELD_TYPE";"LEFT";"TOP";"RIGHT";"BOTTOM";"NUMBER";"USE_DEFAULTS";"LANGUAGE";"TEXT_TYPE";"MARKING_TYPE";"MARKING_BOX_NUMBER";"EXPORTED";"ONE_LINE_FIELD";"USER_PATTERN";"CASE_MODE";"IDENTIFY_VALUE";"ERROR_LEVEL";"STANDARD_PATTERN";"CLEAN_IMAGE";"ALLOW_SPACES";"LOCALY_ADJUST";"VERIFICATION_LEVEL";"VERIFICATION_FRAGMENT";"GROUP_VERIFICATION_MODE";"BARCODETYPE";"INPUT_MASK";"PREDEFINED_FIELD_TYPE";"BOX_ID";"PARENT_RADIOGROUP_BOX_ID";"CUSTOM_DATA"
"С_0405";"С_0405";"FT_TEXT";"1312";"1334";"1398";"1442";"76";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"273";"-1";"0"
"С_0406";"С_0406";"FT_TEXT";"1442";"1333";"1529";"1441";"77";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"274";"-1";"0"
"С_0407";"С_0407";"FT_TEXT";"1574";"1335";"1661";"1441";"78";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"275";"-1";"0"
"С_0408";"С_0408";"FT_TEXT";"1704";"1333";"1792";"1441";"79";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"276";"-1";"0"
"С_0409";"С_0409";"FT_TEXT";"1834";"1332";"1924";"1440";"80";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"277";"-1";"0"
"С_0410";"С_0410";"FT_TEXT";"1965";"1334";"2055";"1439";"81";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"278";"-1";"0"
"С_0411";"С_0411";"FT_TEXT";"2097";"1333";"2186";"1439";"82";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"8804";"-1";"0"
"С_0412";"С_0412";"FT_TEXT";"2231";"1333";"2319";"1441";"83";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"8805";"-1";"0"
"С_0413";"С_0413";"FT_TEXT";"2359";"1332";"2450";"1443";"84";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"281";"-1";"0"
"С_0414";"С_0414";"FT_TEXT";"2490";"1336";"2581";"1444";"85";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"282";"-1";"0"
"С_0415";"С_0415";"FT_TEXT";"2622";"1334";"2713";"1444";"86";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"283";"-1";"0"
"С_0416";"С_0416";"FT_TEXT";"2755";"1333";"2846";"1440";"87";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"284";"-1";"0"
"С_0417";"С_0417";"FT_TEXT";"2886";"1331";"2976";"1439";"88";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"285";"-1";"0"
"С_0418";"С_0418";"FT_TEXT";"3014";"1335";"3104";"1442";"89";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"286";"-1";"0"
"С_0419";"С_0419";"FT_TEXT";"3151";"1334";"3238";"1441";"90";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"287";"-1";"0"
"С_0420";"С_0420";"FT_TEXT";"3281";"1331";"3366";"1440";"91";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"288";"-1";"0"
"Номер_бланка_05";"Номер_бланка_05";"FT_TEXT";"249";"1445";"748";"1561";"92";"0";"Русский\Служебные\13_цифр";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_MINIMAL";"1";"1";"0";"1";"VL_ERRORS_ONLY";"VF_WHOLLY";"0";"";"";"";"244";"-1";"0"
"С_0501";"С_0501";"FT_TEXT";"786";"1450";"873";"1558";"93";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"292";"-1";"0"
"С_0502";"С_0502";"FT_TEXT";"914";"1453";"1005";"1558";"94";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"293";"-1";"0"
"С_0503";"С_0503";"FT_TEXT";"1046";"1451";"1137";"1559";"95";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"294";"-1";"0"
"С_0504";"С_0504";"FT_TEXT";"1181";"1451";"1268";"1561";"96";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"295";"-1";"0"
"С_0505";"С_0505";"FT_TEXT";"1310";"1451";"1399";"1560";"97";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"296";"-1";"0"
"С_0506";"С_0506";"FT_TEXT";"1443";"1449";"1527";"1556";"98";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"297";"-1";"0"
"С_0507";"С_0507";"FT_TEXT";"1574";"1450";"1661";"1557";"99";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"298";"-1";"0"
"С_0508";"С_0508";"FT_TEXT";"1704";"1453";"1793";"1559";"100";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"299";"-1";"0"
"С_0509";"С_0509";"FT_TEXT";"1836";"1450";"1926";"1560";"101";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"300";"-1";"0"
"С_0510";"С_0510";"FT_TEXT";"1968";"1450";"2058";"1558";"102";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"301";"-1";"0"
"С_0511";"С_0511";"FT_TEXT";"2099";"1451";"2187";"1559";"103";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"8808";"-1";"0"
"С_0512";"С_0512";"FT_TEXT";"2230";"1450";"2317";"1557";"104";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"8809";"-1";"0"
"С_0513";"С_0513";"FT_TEXT";"2360";"1451";"2449";"1558";"105";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"305";"-1";"0"
"С_0514";"С_0514";"FT_TEXT";"2493";"1452";"2584";"1556";"106";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"306";"-1";"0"
"С_0515";"С_0515";"FT_TEXT";"2624";"1450";"2711";"1556";"107";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"307";"-1";"0"
"С_0516";"С_0516";"FT_TEXT";"2753";"1452";"2844";"1558";"108";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"308";"-1";"0"
"С_0517";"С_0517";"FT_TEXT";"2886";"1448";"2976";"1559";"109";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"309";"-1";"0"
"С_0518";"С_0518";"FT_TEXT";"3016";"1452";"3106";"1559";"110";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"310";"-1";"0"
"С_0519";"С_0519";"FT_TEXT";"3149";"1452";"3239";"1557";"111";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"311";"-1";"0"
"С_0520";"С_0520";"FT_TEXT";"3280";"1452";"3370";"1557";"112";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"312";"-1";"0"
"Номер_бланка_06";"Номер_бланка_06";"FT_TEXT";"246";"1593";"745";"1704";"113";"0";"Русский\Служебные\13_цифр";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_MINIMAL";"1";"1";"0";"1";"VL_ERRORS_ONLY";"VF_WHOLLY";"0";"";"";"";"256";"-1";"0"
"С_0601";"С_0601";"FT_TEXT";"787";"1598";"873";"1707";"114";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"317";"-1";"0"
"С_0602";"С_0602";"FT_TEXT";"918";"1598";"1008";"1704";"115";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"318";"-1";"0"
"С_0603";"С_0603";"FT_TEXT";"1047";"1597";"1136";"1706";"116";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"319";"-1";"0"
"С_0604";"С_0604";"FT_TEXT";"1179";"1598";"1266";"1704";"117";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"320";"-1";"0"
"С_0605";"С_0605";"FT_TEXT";"1312";"1599";"1397";"1708";"118";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"321";"-1";"0"
"С_0606";"С_0606";"FT_TEXT";"1444";"1599";"1527";"1706";"119";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"322";"-1";"0"
"С_0607";"С_0607";"FT_TEXT";"1574";"1599";"1662";"1704";"120";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"323";"-1";"0"
"С_0608";"С_0608";"FT_TEXT";"1706";"1598";"1794";"1705";"121";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"324";"-1";"0"
"С_0609";"С_0609";"FT_TEXT";"1837";"1599";"1922";"1707";"122";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"325";"-1";"0"
"С_0610";"С_0610";"FT_TEXT";"1968";"1601";"2054";"1704";"123";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"326";"-1";"0"
"С_0611";"С_0611";"FT_TEXT";"2101";"1598";"2185";"1707";"124";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"8812";"-1";"0"
"С_0612";"С_0612";"FT_TEXT";"2229";"1600";"2317";"1706";"125";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"8813";"-1";"0"
"С_0613";"С_0613";"FT_TEXT";"2361";"1600";"2450";"1707";"126";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"9075";"-1";"0"
"С_0614";"С_0614";"FT_TEXT";"2494";"1601";"2585";"1705";"127";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"9076";"-1";"0"
"С_0615";"С_0615";"FT_TEXT";"2625";"1599";"2712";"1705";"128";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"9077";"-1";"0"
"С_0616";"С_0616";"FT_TEXT";"2754";"1601";"2845";"1707";"129";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"9078";"-1";"0"
"С_0617";"С_0617";"FT_TEXT";"2887";"1601";"2974";"1706";"130";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"9079";"-1";"0"
"С_0618";"С_0618";"FT_TEXT";"3017";"1601";"3107";"1708";"131";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"9080";"-1";"0"
"С_0619";"С_0619";"FT_TEXT";"3150";"1601";"3240";"1706";"132";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"9081";"-1";"0"
"С_0620";"С_0620";"FT_TEXT";"3281";"1601";"3367";"1706";"133";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"9082";"-1";"0"
"Номер_бланка_07";"Номер_бланка_07";"FT_TEXT";"249";"1710";"748";"1820";"134";"0";"Русский\Служебные\13_цифр";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_MINIMAL";"1";"1";"0";"1";"VL_ERRORS_ONLY";"VF_WHOLLY";"0";"";"";"";"268";"-1";"0"
"С_0701";"С_0701";"FT_TEXT";"784";"1715";"873";"1822";"135";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"341";"-1";"0"
"С_0702";"С_0702";"FT_TEXT";"917";"1716";"1005";"1822";"136";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"342";"-1";"0"
"С_0703";"С_0703";"FT_TEXT";"1048";"1717";"1137";"1823";"137";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"343";"-1";"0"
"С_0704";"С_0704";"FT_TEXT";"1180";"1717";"1267";"1823";"138";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"344";"-1";"0"
"С_0705";"С_0705";"FT_TEXT";"1311";"1716";"1399";"1823";"139";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"345";"-1";"0"
"С_0706";"С_0706";"FT_TEXT";"1442";"1715";"1530";"1822";"140";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"346";"-1";"0"
"С_0707";"С_0707";"FT_TEXT";"1574";"1717";"1661";"1821";"141";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"347";"-1";"0"
"С_0708";"С_0708";"FT_TEXT";"1707";"1717";"1790";"1822";"142";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"348";"-1";"0"
"С_0709";"С_0709";"FT_TEXT";"1836";"1715";"1924";"1821";"143";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"349";"-1";"0"
"С_0710";"С_0710";"FT_TEXT";"1969";"1717";"2053";"1822";"144";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"350";"-1";"0"
"С_0711";"С_0711";"FT_TEXT";"2100";"1717";"2186";"1822";"145";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"8816";"-1";"0"
"С_0712";"С_0712";"FT_TEXT";"2230";"1717";"2316";"1822";"146";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"8817";"-1";"0"
"С_0713";"С_0713";"FT_TEXT";"2359";"1717";"2449";"1823";"147";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"353";"-1";"0"
"С_0714";"С_0714";"FT_TEXT";"2493";"1714";"2579";"1825";"148";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"354";"-1";"0"
"С_0715";"С_0715";"FT_TEXT";"2623";"1716";"2710";"1822";"149";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"355";"-1";"0"
"С_0716";"С_0716";"FT_TEXT";"2757";"1717";"2841";"1822";"150";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"356";"-1";"0"
"С_0717";"С_0717";"FT_TEXT";"2889";"1716";"2975";"1819";"151";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"357";"-1";"0"
"С_0718";"С_0718";"FT_TEXT";"3016";"1716";"3106";"1820";"152";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"358";"-1";"0"
"С_0719";"С_0719";"FT_TEXT";"3147";"1714";"3239";"1822";"153";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"359";"-1";"0"
